3880190130,5.0,0.0
3880374275,1.0,0.0
3880380418,9.0,1.0
3880591550,3.0,0.0
3880619804,3.0,0.0
3881051293,45.0,3.0
3881822529,32.0,10.0
3881931499,18.0,1.0
3881984061,57.0,9.0
3881986862,3.0,0.0
3881987723,10.0,0.0
3882000504,4.0,0.0
3882144210,2.0,0.0
3882279550,2.0,0.0
3882347932,5.0,0.0
3882358050,15.0,3.0
3882362301,2.0,0.0
3882935322,166.0,27.0
3883216578,2.0,0.0
3883315711,34.0,8.0
3883345359,266.0,58.0
3883403219,0.0,0.0
3883417521,51.0,6.0
3883686441,2.0,0.0
3884003641,2.0,0.0
3884004631,41.0,0.0
3884249830,4.0,0.0
3884290980,3.0,0.0
3884422761,88.0,3.0
3884422904,50.0,10.0
3884424835,4.0,0.0
3884424904,35.0,0.0
3884425580,59.0,7.0
3884425974,3.0,0.0
3884426652,21.0,0.0
3884426762,5.0,0.0
3884426774,40.0,3.0
3884426885,6.0,0.0
3884426920,10.0,1.0
3884426925,15.0,0.0
3884426975,40.0,11.0
3884426996,4.0,0.0
3884426999,4.0,0.0
3884427312,8.0,0.0
3884427334,129.0,44.0
3884427691,16.0,2.0
3884427693,326.0,56.0
3884427746,21.0,0.0
3884427833,7.0,0.0
3884427871,21.0,3.0
3884427957,8.0,0.0
3884427958,5.0,1.0
3884427963,3.0,0.0
3884427964,4.0,0.0
3884427965,4.0,0.0
3884427966,14.0,0.0
3884427967,3.0,0.0
3884427968,3.0,0.0
3884427971,3.0,0.0
3884427990,7.0,1.0
3884428490,128.0,37.0
3884428699,6.0,0.0
3884428728,9.0,1.0
3884428798,11.0,3.0
3884428894,4.0,0.0
3884428970,4.0,0.0
3884428977,4.0,0.0
3884428980,8.0,0.0
3884428982,3.0,0.0
3884428983,3.0,0.0
3884428984,3.0,0.0
3884428991,7.0,0.0
3884428994,9.0,0.0
3884429179,27.0,3.0
3884429549,3.0,0.0
3884429551,2.0,0.0
3884429552,3.0,0.0
3884429603,4.0,0.0
3884429608,3.0,0.0
3884429609,3.0,0.0
3884429610,4.0,0.0
3884429613,3.0,0.0
3884429616,8.0,0.0
3884429619,7.0,0.0
3884429620,37.0,11.0
3884429625,3.0,0.0
3884429634,3.0,0.0
3884429636,6.0,0.0
3884429637,2.0,0.0
3884429642,15.0,0.0
3884429653,7.0,0.0
3884429657,2.0,0.0
3884429660,16.0,1.0
3884429663,4.0,0.0
3884429666,9.0,0.0
3884429672,2.0,1.0
3884429682,4.0,0.0
3884429683,8.0,0.0
3884429684,3.0,0.0
3884429686,3.0,0.0
3884429699,4.0,0.0
3884429701,6.0,0.0
3884429703,4.0,0.0
3884429705,7.0,0.0
3884429714,9.0,0.0
3884429717,160.0,33.0
3884429722,3.0,0.0
3884429724,27.0,5.0
3884429726,11.0,0.0
3884429733,6.0,0.0
3884429747,18.0,3.0
3884429748,4.0,0.0
3884429749,8.0,0.0
3884429751,50.0,6.0
3884429758,5.0,0.0
3884429763,24.0,2.0
3884429764,29.0,13.0
3884429775,2.0,0.0
3884429777,3.0,0.0
3884429781,4.0,0.0
3884429786,9.0,1.0
3884429787,6.0,1.0
3884429788,5.0,0.0
3884429790,4.0,0.0
3884429793,59.0,15.0
3884429801,2.0,0.0
3884429809,22.0,0.0
3884429830,11.0,2.0
3884429852,4.0,0.0
3884429858,5.0,0.0
3884429859,15.0,0.0
3884429864,3.0,0.0
3884429878,10.0,0.0
3884429879,4.0,0.0
3884429892,104.0,25.0
3884429902,6.0,0.0
3884429973,79.0,16.0
3884430130,2.0,0.0
3884430256,77.0,3.0
3884430259,1.0,0.0
3884430273,6.0,0.0
3884430432,10.0,0.0
3884430505,2.0,0.0
3884430507,3.0,0.0
3884430508,5.0,0.0
3884430512,5.0,0.0
3884430513,2.0,0.0
3884430521,6.0,0.0
3884430524,3.0,0.0
3884430549,11.0,1.0
3884430577,28.0,3.0
3884430583,5.0,0.0
3884430585,15.0,1.0
3884430586,5.0,0.0
3884430590,2.0,0.0
3884430592,40.0,4.0
3884430597,6.0,0.0
3884430601,13.0,7.0
3884430605,7.0,0.0
3884430607,4.0,0.0
3884430608,6.0,0.0
3884430611,29.0,4.0
3884430614,20.0,2.0
3884430615,1.0,0.0
3884430616,41.0,13.0
3884430628,6.0,1.0
3884430632,11.0,1.0
3884430634,5.0,0.0
3884430638,2.0,0.0
3884430647,6.0,0.0
3884430648,7.0,0.0
3884430657,24.0,0.0
3884430666,41.0,0.0
3884430673,2.0,0.0
3884430682,5.0,0.0
3884430684,16.0,0.0
3884430690,19.0,1.0
3884430691,7.0,1.0
3884430700,10.0,0.0
3884430701,5.0,0.0
3884430718,35.0,1.0
3884430719,35.0,5.0
3884430726,4.0,0.0
3884430732,128.0,54.0
3884430735,6.0,0.0
3884430741,6.0,2.0
3884430751,13.0,2.0
3884430752,141.0,31.0
3884430769,6.0,1.0
3884430774,57.0,16.0
3884430781,3.0,0.0
3884430789,12.0,1.0
3884430793,3.0,0.0
3884430800,5.0,0.0
3884430801,4.0,0.0
3884430807,4.0,0.0
3884430813,9.0,0.0
3884430816,6.0,0.0
3884430817,11.0,0.0
3884430827,7.0,0.0
3884430909,30.0,3.0
3884430913,9.0,0.0
3884430915,6.0,0.0
3884430949,540.0,264.0
3884430958,40.0,13.0
3884430966,29.0,5.0
3884431121,38.0,3.0
3884431165,15.0,1.0
3884431253,13.0,0.0
3884431437,184.0,59.0
3884431480,3.0,0.0
3884431490,4.0,0.0
3884431493,3.0,0.0
3884431494,4.0,0.0
3884431495,23.0,5.0
3884431496,5.0,0.0
3884431497,3.0,0.0
3884431507,6.0,0.0
3884431523,4.0,0.0
3884431542,5.0,0.0
3884431550,14.0,0.0
3884431554,10.0,3.0
3884431558,6.0,0.0
3884431562,2.0,0.0
3884431563,6.0,0.0
3884431566,10.0,0.0
3884431567,9.0,0.0
3884431568,3.0,0.0
3884431572,23.0,1.0
3884431576,11.0,4.0
3884431578,72.0,16.0
3884431580,16.0,5.0
3884431591,6.0,1.0
3884431593,11.0,1.0
3884431598,3.0,0.0
3884431599,66.0,29.0
3884431621,7.0,0.0
3884431629,12.0,1.0
3884431632,44.0,8.0
3884431637,1.0,0.0
3884431641,15.0,0.0
3884431643,77.0,13.0
3884431645,68.0,13.0
3884431648,43.0,1.0
3884431654,15.0,2.0
3884431655,24.0,1.0
3884431679,49.0,2.0
3884431687,13.0,0.0
3884431694,4.0,0.0
3884431706,7.0,1.0
3884431709,28.0,0.0
3884431723,11.0,0.0
3884431726,189.0,57.0
3884431728,9.0,0.0
3884431732,12.0,0.0
3884431734,67.0,9.0
3884431744,2.0,0.0
3884431769,18.0,1.0
3884431771,4.0,0.0
3884431792,43.0,0.0
3884431794,63.0,11.0
3884431796,13.0,1.0
3884431797,5.0,0.0
3884431803,31.0,0.0
3884431807,83.0,32.0
3884431808,89.0,13.0
3884431809,4.0,0.0
3884431822,8.0,0.0
3884431830,35.0,0.0
3884431837,11.0,0.0
3884431853,7.0,0.0
3884431892,7.0,0.0
3884431956,10.0,0.0
3884431973,4.0,0.0
3884432117,2.0,0.0
3884432168,9.0,0.0
3884432217,3.0,0.0
3884432259,13.0,2.0
3884432301,6.0,1.0
3884432321,8.0,2.0
3884432402,41.0,2.0
3884432403,13.0,2.0
3884432406,10.0,0.0
3884432409,4.0,0.0
3884432411,3.0,0.0
3884432412,4.0,0.0
3884432420,3.0,0.0
3884432421,3.0,0.0
3884432422,23.0,2.0
3884432431,18.0,1.0
3884432436,6.0,0.0
3884432468,7.0,0.0
3884432469,7.0,0.0
3884432470,10.0,1.0
3884432471,7.0,0.0
3884432481,11.0,3.0
3884432486,14.0,0.0
3884432488,16.0,3.0
3884432491,7.0,0.0
3884432493,4.0,0.0
3884432497,4.0,0.0
3884432498,3.0,0.0
3884432517,7.0,0.0
3884432522,8.0,0.0
3884432524,35.0,9.0
3884432529,6.0,0.0
3884432530,3.0,0.0
3884432534,147.0,13.0
3884432535,12.0,0.0
3884432540,3.0,0.0
3884432541,4.0,0.0
3884432547,4.0,1.0
3884432548,19.0,2.0
3884432550,5.0,0.0
3884432572,3.0,0.0
3884432575,4.0,0.0
3884432576,5.0,0.0
3884432577,5.0,0.0
3884432578,13.0,3.0
3884432583,4.0,0.0
3884432597,13.0,1.0
3884432607,7.0,0.0
3884432608,2.0,0.0
3884432610,18.0,3.0
3884432618,66.0,14.0
3884432630,35.0,3.0
3884432634,4.0,0.0
3884432662,4.0,0.0
3884432668,22.0,7.0
3884432676,7.0,0.0
3884432678,5.0,0.0
3884432683,212.0,27.0
3884432698,26.0,7.0
3884432702,5.0,0.0
3884432723,17.0,2.0
3884432727,6.0,0.0
3884432773,17.0,1.0
3884432784,23.0,1.0
3884432785,133.0,29.0
3884432811,9.0,0.0
3884432812,33.0,5.0
3884432826,5.0,0.0
3884433132,4.0,0.0
3884433143,2.0,0.0
3884433236,16.0,0.0
3884433240,4.0,0.0
3884433241,42.0,9.0
3884433253,8.0,1.0
3884433254,16.0,0.0
3884433257,4.0,0.0
3884433263,22.0,5.0
3884433264,54.0,2.0
3884433270,8.0,0.0
3884433280,2.0,0.0
3884433282,15.0,5.0
3884433285,1.0,0.0
3884433287,23.0,0.0
3884433290,3.0,0.0
3884433291,8.0,0.0
3884433292,6.0,0.0
3884433317,8.0,0.0
3884433322,7.0,2.0
3884433337,5.0,1.0
3884433350,5.0,0.0
3884433360,5.0,0.0
3884433363,9.0,0.0
3884433365,8.0,0.0
3884433366,3.0,0.0
3884433375,35.0,5.0
3884433381,58.0,9.0
3884433390,4.0,0.0
3884433392,2.0,0.0
3884433393,4.0,0.0
3884433400,34.0,7.0
3884433403,36.0,8.0
3884433408,9.0,0.0
3884433417,9.0,0.0
3884433426,9.0,0.0
3884433456,2.0,0.0
3884433459,11.0,2.0
3884433471,7.0,3.0
3884433482,21.0,0.0
3884433496,43.0,6.0
3884433520,10.0,0.0
3884433559,8.0,0.0
3884433564,6.0,0.0
3884433565,8.0,0.0
3884433568,94.0,10.0
3884433628,6.0,0.0
3884433631,14.0,0.0
3884433638,6.0,0.0
3884433728,30.0,2.0
3884433741,6.0,0.0
3884433745,14.0,3.0
3884433770,31.0,2.0
3884433888,77.0,4.0
3884433891,4.0,0.0
3884433899,14.0,2.0
3884433908,20.0,0.0
3884433910,7.0,0.0
3884433916,8.0,0.0
3884433926,20.0,2.0
3884433946,5.0,0.0
3884433949,9.0,0.0
3884433953,17.0,2.0
3884433957,34.0,4.0
3884433958,13.0,2.0
3884433990,30.0,4.0
3884433992,55.0,15.0
3884433996,39.0,7.0
3884434005,5.0,0.0
3884434011,3.0,0.0
3884434020,126.0,37.0
3884434034,16.0,3.0
3884434037,47.0,19.0
3884434046,2.0,0.0
3884434047,12.0,0.0
3884434062,14.0,1.0
3884434066,10.0,0.0
3884434076,11.0,0.0
3884434095,8.0,1.0
3884434097,4.0,0.0
3884434099,20.0,2.0
3884434100,21.0,1.0
3884434101,33.0,3.0
3884434103,7.0,0.0
3884434105,6.0,0.0
3884434107,53.0,8.0
3884434109,3.0,0.0
3884434112,27.0,8.0
